scope,timestamp,group_dimension,group,class_point_count,concave_vertex_count,fraction_of_class_points_concave,local_concavity_depth_kw_count,local_concavity_depth_kw_min,local_concavity_depth_kw_q1,local_concavity_depth_kw_median,local_concavity_depth_kw_q3,local_concavity_depth_kw_max,local_concavity_depth_kw_mean,positive_hull_deficit_count,hull_perpendicular_deficit_kw_count,hull_perpendicular_deficit_kw_min,hull_perpendicular_deficit_kw_q1,hull_perpendicular_deficit_kw_median,hull_perpendicular_deficit_kw_q3,hull_perpendicular_deficit_kw_max,hull_perpendicular_deficit_kw_mean,hull_radial_deficit_physical_kw_count,hull_radial_deficit_physical_kw_min,hull_radial_deficit_physical_kw_q1,hull_radial_deficit_physical_kw_median,hull_radial_deficit_physical_kw_q3,hull_radial_deficit_physical_kw_max,hull_radial_deficit_physical_kw_mean,hull_perpendicular_deficit_over_bracket_count,hull_perpendicular_deficit_over_bracket_min,hull_perpendicular_deficit_over_bracket_q1,hull_perpendicular_deficit_over_bracket_median,hull_perpendicular_deficit_over_bracket_q3,hull_perpendicular_deficit_over_bracket_max,hull_perpendicular_deficit_over_bracket_mean,hull_radial_deficit_over_bracket_count,hull_radial_deficit_over_bracket_min,hull_radial_deficit_over_bracket_q1,hull_radial_deficit_over_bracket_median,hull_radial_deficit_over_bracket_q3,hull_radial_deficit_over_bracket_max,hull_radial_deficit_over_bracket_mean,exclusive_polygon_vs_hull_pocket_area_kw2,area_attribution_note
ALL_TIMESTAMPS,ALL_TIMESTAMPS,BINDING_FAMILY,VMAX,851,717,0.842538190364277,717,0.0220630657978178,0.747525817101625,1.17450150597952,1.5794834986687,9.02245431931105,1.52960818832913,731,731,0.0138099310545637,34.3994675633814,46.0678914711216,55.7080986612952,69.5784528982857,43.4711963301509,731,0.0183224454466519,39.5375993016372,56.8136714431903,73.986106175519,135.575716115364,56.6612637353716,731,0.0346227714800429,84.8623455789553,128.191076151559,167.261724763824,435.847393342123,135.819096985937,667,0.0459360616147674,104.916865127199,153.657988649312,207.185959661748,520.132433926829,162.291810524467,9187485.41388818,EXCLUSIVE_ONLY;MIXED_CLASS_POCKETS_REPORTED_SEPARATELY
ALL_TIMESTAMPS,ALL_TIMESTAMPS,BINDING_FAMILY,VMIN,838,2,0.00238663484486874,2,0.0186883110671024,0.032960917637814,0.0472335242085255,0.0615061307792371,0.0757787373499487,0.0472335242085255,2,2,0.0186883110671024,0.032960917637814,0.0472335242085255,0.0615061307792371,0.0757787373499487,0.0472335242085255,2,0.0186934332129197,0.033708804693428,0.0487241761739363,0.0637395476544445,0.0787549191349528,0.0487241761739363,2,0.11832411414217,0.174251108047294,0.230178101952418,0.286105095857542,0.342032089762666,0.230178101952418,2,0.118356544807349,0.177633726928413,0.236910909049476,0.29618809117054,0.355465273291604,0.236910909049476,15.2662365015142,EXCLUSIVE_ONLY;MIXED_CLASS_POCKETS_REPORTED_SEPARATELY
ALL_TIMESTAMPS,ALL_TIMESTAMPS,PRIMARY_CLASS,VMAX_BUS_13,429,363,0.846153846153846,363,0.0220852467916041,0.782887201764913,1.18845270514527,1.5910623229239,7.28586141087993,1.51372536320228,368,368,0.0138099310545637,35.7537207355105,46.8538551254755,57.6471539661279,69.5784528982857,45.4580811827057,368,0.0183224454466519,39.4844731058526,58.2445639637077,79.1895834634183,135.575716115364,59.4824410034589,368,0.0346227714800429,102.466545306105,158.579705286897,197.305691669209,435.847393342123,166.042455994228,336,0.0459360616147674,121.443671482057,181.338913343597,258.916593467297,520.132433926829,195.84626279309,5487998.1888418,EXCLUSIVE_ONLY;MIXED_CLASS_POCKETS_REPORTED_SEPARATELY
ALL_TIMESTAMPS,ALL_TIMESTAMPS,PRIMARY_CLASS,VMAX_BUS_30,422,354,0.838862559241706,354,0.0220630657978178,0.708753866223809,1.12844987102204,1.57158013194291,9.02245431931105,1.5458948140948,363,363,0.980541475506136,32.8936375908612,45.289002652215,53.5644259742016,66.6267402677561,41.4569439176436,363,0.980573803095728,39.817771826951,55.7390998233609,71.6865423656206,102.420169608484,53.8012272762638,363,2.4264689566512,72.4797628778937,107.768602698687,134.85198504927,263.552996186591,105.179438266787,331,2.42654895165435,87.0403537475101,133.099876470303,166.923837686766,323.978135707342,128.230493417949,3699487.22504638,EXCLUSIVE_ONLY;MIXED_CLASS_POCKETS_REPORTED_SEPARATELY
ALL_TIMESTAMPS,ALL_TIMESTAMPS,PRIMARY_CLASS,VMIN_BUS_18,435,1,0.00229885057471264,1,0.0186883110671024,0.0186883110671024,0.0186883110671024,0.0186883110671024,0.0186883110671024,0.0186883110671024,1,1,0.0186883110671024,0.0186883110671024,0.0186883110671024,0.0186883110671024,0.0186883110671024,0.0186883110671024,1,0.0186934332129197,0.0186934332129197,0.0186934332129197,0.0186934332129197,0.0186934332129197,0.0186934332129197,1,0.11832411414217,0.11832411414217,0.11832411414217,0.11832411414217,0.11832411414217,0.11832411414217,1,0.118356544807349,0.118356544807349,0.118356544807349,0.118356544807349,0.118356544807349,0.118356544807349,3.93671731455493,EXCLUSIVE_ONLY;MIXED_CLASS_POCKETS_REPORTED_SEPARATELY
ALL_TIMESTAMPS,ALL_TIMESTAMPS,PRIMARY_CLASS,VMIN_BUS_33,403,1,0.00248138957816377,1,0.0757787373499487,0.0757787373499487,0.0757787373499487,0.0757787373499487,0.0757787373499487,0.0757787373499487,1,1,0.0757787373499487,0.0757787373499487,0.0757787373499487,0.0757787373499487,0.0757787373499487,0.0757787373499487,1,0.0787549191349528,0.0787549191349528,0.0787549191349528,0.0787549191349528,0.0787549191349528,0.0787549191349528,1,0.342032089762666,0.342032089762666,0.342032089762666,0.342032089762666,0.342032089762666,0.342032089762666,1,0.355465273291604,0.355465273291604,0.355465273291604,0.355465273291604,0.355465273291604,0.355465273291604,11.3295191869593,EXCLUSIVE_ONLY;MIXED_CLASS_POCKETS_REPORTED_SEPARATELY
PER_TIMESTAMP,2010-07-01 07:30:00,BINDING_FAMILY,VMAX,26,20,0.769230769230769,20,0.207422187659503,0.983663601116776,1.15887310129128,1.52360999074415,3.77087909590601,1.38614880115692,22,22,7.17931588903987,26.1955944996145,38.447157143787,42.661251156279,46.2209024454234,34.5041277955007,22,7.19507467044137,34.6677639266212,48.4088602973526,55.1874763156822,62.0481436441028,43.67608270834,22,29.151934345821,73.0410419606058,95.6353957294942,139.260179667441,292.025879088431,109.91563520445,20,34.4077406234357,90.003594950601,126.283598250378,174.40469586894,202.429406592483,126.694810405043,200429.163261635,EXCLUSIVE_ONLY;MIXED_CLASS_POCKETS_REPORTED_SEPARATELY
PER_TIMESTAMP,2010-07-01 07:30:00,BINDING_FAMILY,VMIN,25,0,0,0,,,,,,,0,0,,,,,,,0,,,,,,,0,,,,,,,0,,,,,,,0,EXCLUSIVE_ONLY;MIXED_CLASS_POCKETS_REPORTED_SEPARATELY
PER_TIMESTAMP,2010-07-01 07:30:00,PRIMARY_CLASS,VMAX_BUS_13,13,10,0.769230769230769,10,0.207422187659503,1.01958801909554,1.12002174021898,1.55660996689535,3.77087909590601,1.40899897023444,11,11,14.1591743126146,29.1527976558332,39.5408151394907,44.9595210001746,46.2209024454234,36.3006337472796,11,16.7125862774216,36.5423774667541,47.7363152900169,59.1417324586249,62.0481436441028,46.0733933222683,11,70.7132544853423,92.78382259208,130.648111317364,144.10306912661,292.025879088431,136.918754643223,10,75.9707551267048,127.957199072787,161.443451161607,182.601922931752,202.429406592483,150.25459523212,120507.643541784,EXCLUSIVE_ONLY;MIXED_CLASS_POCKETS_REPORTED_SEPARATELY
PER_TIMESTAMP,2010-07-01 07:30:00,PRIMARY_CLASS,VMAX_BUS_30,13,10,0.769230769230769,10,0.225562030230692,0.790522660934764,1.22352538974505,1.41981323375981,3.69173134642626,1.3632986320794,11,11,7.17931588903987,26.3351773641601,35.9798922545378,41.8947718675791,42.7163155032276,32.7076218437217,11,7.19507467044137,34.4013942445155,49.0814053046884,53.009564970481,55.8933909635896,41.2787720944118,11,29.151934345821,66.6290645925752,88.4220620077751,95.6353957294942,160.559592708215,82.9125157656761,10,34.4077406234357,73.943850782085,114.989791070148,126.727830390587,178.124615377375,103.135025577966,79921.5197198503,EXCLUSIVE_ONLY;MIXED_CLASS_POCKETS_REPORTED_SEPARATELY
PER_TIMESTAMP,2010-07-01 07:30:00,PRIMARY_CLASS,VMIN_BUS_18,13,0,0,0,,,,,,,0,0,,,,,,,0,,,,,,,0,,,,,,,0,,,,,,,0,EXCLUSIVE_ONLY;MIXED_CLASS_POCKETS_REPORTED_SEPARATELY
PER_TIMESTAMP,2010-07-01 07:30:00,PRIMARY_CLASS,VMIN_BUS_33,12,0,0,0,,,,,,,0,0,,,,,,,0,,,,,,,0,,,,,,,0,,,,,,,0,EXCLUSIVE_ONLY;MIXED_CLASS_POCKETS_REPORTED_SEPARATELY
