attempt_id,logical_call_id,attempt_index,phase,timestamp,edge_id,calibration_id,d_kw,p13_abs_kw,p30_abs_kw,initialization,solver_status,primary_power_flow_status,replay_status,vmin_pu,vmin_bus,vmax_pu,vmax_bus,maximum_residual,primary_replay_voltage_difference_pu,primary_iterations,replay_iterations,runtime_ms
ATT_T013_000001_1,CALL_T013_000001,1,CONFIGURATION_CONTROL,2011-03-04 18:00:00,,,0,140.703125,181.09375,FLAT_START,CONVERGED_FEASIBLE,CONVERGED,PASSED,0.983271892894055,33,1,1,2.44249065417534e-15,5.87307980026708e-14,20,22,0.1853
ATT_T013_000002_1,CALL_T013_000002,1,CONFIGURATION_CONTROL,2011-03-04 18:00:00,,,0,1729.375,0,FLAT_START,CONVERGED_FEASIBLE,CONVERGED,PASSED,0.99679270114426,25,1.04999720530606,13,6.9495750491413e-15,2.54241072639161e-13,22,25,0.147
ATT_T013_000003_1,CALL_T013_000003,1,CONFIGURATION_CONTROL,2011-03-04 18:00:00,,,0,-1447.96875,0,FLAT_START,CONVERGED_FEASIBLE,CONVERGED,PASSED,0.900002667716398,18,1,1,1.50990331349021e-14,8.56426041195846e-13,25,28,0.1463
ATT_T013_000004_1,CALL_T013_000004,1,CONFIGURATION_CONTROL,2011-03-04 18:00:00,,,0,1729.6875,0,FLAT_START,CONVERGED_INFEASIBLE,CONVERGED,PASSED,0.996793685887336,25,1.05000935895477,13,6.95598416989457e-15,2.54685161849011e-13,22,25,0.1319
ATT_T013_000005_1,CALL_T013_000005,1,ANCHOR_SEARCH,2011-03-04 18:00:00,E0000,CAL_009020,0,1616.97335776528,347.872199573503,FLAT_START,CONVERGED_INFEASIBLE,CONVERGED,PASSED,0.997677832463057,25,1.05000953988734,13,1.48630006005881e-14,1.8052226380405e-13,22,24,0.1356
ATT_T013_000006_1,CALL_T013_000006,1,ANCHOR_SEARCH,2011-03-04 18:00:00,E0000,CAL_009020,0.5,1616.49708171725,347.720011774809,FLAT_START,CONVERGED_FEASIBLE,CONVERGED,PASSED,0.99767579559089,25,1.04998902814058,13,1.48439548902464e-14,1.79856129989275e-13,22,24,0.1325
ATT_T013_000007_1,CALL_T013_000007,1,ANCHOR_SEARCH,2011-03-04 18:00:00,E0000,CAL_009020,1,1616.02080566922,347.567823976115,FLAT_START,CONVERGED_FEASIBLE,CONVERGED,PASSED,0.997673758624015,25,1.04996851548169,13,1.47365183009484e-14,1.7963408538435e-13,22,24,0.1285
ATT_T013_000008_1,CALL_T013_000008,1,ANCHOR_SEARCH,2011-03-04 18:00:00,E0000,CAL_009020,2,1615.06825357315,347.263448378727,FLAT_START,CONVERGED_FEASIBLE,CONVERGED,PASSED,0.997669684406097,25,1.04992748742704,13,1.47046033119758e-14,1.7874590696465e-13,22,24,0.1547
ATT_T013_000009_1,CALL_T013_000009,1,ANCHOR_SEARCH,2011-03-04 18:00:00,E0000,CAL_009020,4,1613.16314938103,346.654697183951,FLAT_START,CONVERGED_FEASIBLE,CONVERGED,PASSED,0.997661534833328,25,1.04984542036734,13,1.46216835989067e-14,1.7785772854495e-13,22,24,0.1281
ATT_T013_000010_1,CALL_T013_000010,1,ANCHOR_SEARCH,2011-03-04 18:00:00,E0000,CAL_009020,3,1614.11570147709,346.959072781339,FLAT_START,CONVERGED_FEASIBLE,CONVERGED,PASSED,0.997665609809228,25,1.04988645572254,13,1.4748798136246e-14,1.78967951569575e-13,22,24,0.127
ATT_T013_000011_1,CALL_T013_000011,1,ANCHOR_SEARCH,2011-03-04 18:00:00,E0000,CAL_009020,3.5,1613.63942542906,346.806884982645,FLAT_START,CONVERGED_FEASIBLE,CONVERGED,PASSED,0.997663572368661,25,1.04986593850133,13,1.46535656092924e-14,1.791899961745e-13,22,24,0.1266
ATT_T013_000012_1,CALL_T013_000012,1,ANCHOR_SEARCH,2011-03-04 18:00:00,E0000,CAL_009020,3.75,1613.40128740504,346.730791083298,FLAT_START,CONVERGED_FEASIBLE,CONVERGED,PASSED,0.997662553612841,25,1.04985567954844,13,1.46471881845282e-14,1.7874590696465e-13,22,24,0.1266
ATT_T013_000013_1,CALL_T013_000013,1,EDGE_CANDIDATE_SCREEN,2011-03-04 18:00:00,E0000,CAL_009012,4,1660.35682869221,198.96073441366,FLAT_START,CONVERGED_FEASIBLE,CONVERGED,PASSED,0.997287970956387,25,1.04983499179387,13,5.75394989987155e-15,2.1538326677728e-13,22,25,0.1289
ATT_T013_000014_1,CALL_T013_000014,1,EDGE_CANDIDATE_SCREEN,2011-03-04 18:00:00,E0000,CAL_009013,4,1654.30614460332,217.896522502291,FLAT_START,CONVERGED_FEASIBLE,CONVERGED,PASSED,0.997336186497014,25,1.04983757019913,13,5.67722387735043e-15,2.1227464230833e-13,22,25,0.1267
ATT_T013_000015_1,CALL_T013_000015,1,EDGE_CANDIDATE_SCREEN,2011-03-04 18:00:00,E0000,CAL_009014,4,1648.30151109455,236.688193989605,FLAT_START,CONVERGED_FEASIBLE,CONVERGED,PASSED,0.997383941158769,25,1.04983976619503,13,1.60072446966085e-14,1.92068583260152e-13,22,24,0.1497
ATT_T013_000016_1,CALL_T013_000016,1,EDGE_CANDIDATE_SCREEN,2011-03-04 18:00:00,E0000,CAL_009015,4,1642.34150013857,255.340217927792,FLAT_START,CONVERGED_FEASIBLE,CONVERGED,PASSED,0.997431248704799,25,1.04984158941827,13,1.57214220731847e-14,1.89848137210902e-13,22,24,0.1247
ATT_T013_000017_1,CALL_T013_000017,1,EDGE_CANDIDATE_SCREEN,2011-03-04 18:00:00,E0000,CAL_009016,4,1636.42471834929,273.85695495826,FLAT_START,CONVERGED_FEASIBLE,CONVERGED,PASSED,0.997478122505667,25,1.04984304904915,13,1.5530442849628e-14,1.87627691161651e-13,22,24,0.1237
ATT_T013_000018_1,CALL_T013_000018,1,EDGE_CANDIDATE_SCREEN,2011-03-04 18:00:00,E0000,CAL_009017,4,1630.54980555699,292.24266177091,FLAT_START,CONVERGED_FEASIBLE,CONVERGED,PASSED,0.997524575555885,25,1.04984415383147,13,1.52576478876279e-14,1.85185200507476e-13,22,24,0.1248
ATT_T013_000019_1,CALL_T013_000019,1,EDGE_CANDIDATE_SCREEN,2011-03-04 18:00:00,E0000,CAL_009018,4,1624.71543344116,310.50149538252,FLAT_START,CONVERGED_FEASIBLE,CONVERGED,PASSED,0.99757062048969,25,1.04984491209146,13,1.50664463947295e-14,1.82964754458226e-13,22,24,0.1369
ATT_T013_000020_1,CALL_T013_000020,1,EDGE_CANDIDATE_SCREEN,2011-03-04 18:00:00,E0000,CAL_009019,4,1618.92030421823,328.637517243771,FLAT_START,CONVERGED_FEASIBLE,CONVERGED,PASSED,0.997616269596105,25,1.04984533175558,13,1.48003858062794e-14,1.80966353013901e-13,22,24,0.1251
ATT_T013_000021_1,CALL_T013_000021,1,EDGE_CANDIDATE_SCREEN,2011-03-04 18:00:00,E0000,CAL_009021,4,1607.44272848748,364.556917201825,FLAT_START,CONVERGED_FEASIBLE,CONVERGED,PASSED,0.997706427842472,25,1.04984518510317,13,1.44624677512692e-14,1.765254609154e-13,22,24,0.1221
ATT_T013_000022_1,CALL_T013_000022,1,EDGE_CANDIDATE_SCREEN,2011-03-04 18:00:00,E0000,CAL_009022,4,1601.75782799587,382.347975110746,FLAT_START,CONVERGED_FEASIBLE,CONVERGED,PASSED,0.997750959960715,25,1.0498446327874,13,1.42972351841788e-14,1.74082970261225e-13,22,24,0.1509
ATT_T013_000023_1,CALL_T013_000023,1,EDGE_CANDIDATE_SCREEN,2011-03-04 18:00:00,E0000,CAL_009023,4,1596.10726014423,400.031588045616,FLAT_START,CONVERGED_FEASIBLE,CONVERGED,PASSED,0.997795142233866,25,1.04984376990637,13,1.40495039058412e-14,1.72306613421824e-13,22,24,0.1228
ATT_T013_000024_1,CALL_T013_000024,1,EDGE_CANDIDATE_SCREEN,2011-03-04 18:00:00,E0000,CAL_009024,4,1590.48986187157,417.611395838907,FLAT_START,CONVERGED_FEASIBLE,CONVERGED,PASSED,0.997838985428402,25,1.04984260262183,13,1.3896676500357e-14,1.70308211977499e-13,22,24,0.1204
ATT_T013_000025_1,CALL_T013_000025,1,EDGE_CANDIDATE_SCREEN,2011-03-04 18:00:00,E0000,CAL_009025,4,1584.90449377877,435.090964272569,FLAT_START,CONVERGED_FEASIBLE,CONVERGED,PASSED,0.997882500042988,25,1.04984113678348,13,1.37378201032255e-14,1.68753899743024e-13,22,24,0.123
ATT_T013_000026_1,CALL_T013_000026,1,EDGE_CANDIDATE_SCREEN,2011-03-04 18:00:00,E0000,CAL_009026,4,1579.35003912708,452.47378821231,FLAT_START,CONVERGED_FEASIBLE,CONVERGED,PASSED,0.997925696319516,25,1.04983937794089,13,1.3509199583116e-14,1.66977542903624e-13,22,24,0.1236
ATT_T013_000027_1,CALL_T013_000027,1,EDGE_CANDIDATE_SCREEN,2011-03-04 18:00:00,E0000,CAL_009027,4,1573.82540287224,469.763294630375,FLAT_START,CONVERGED_FEASIBLE,CONVERGED,PASSED,0.997968584253687,25,1.04983733135474,13,1.33626955300527e-14,1.65645275274073e-13,22,24,0.123
ATT_T013_000028_1,CALL_T013_000028,1,EDGE_CANDIDATE_SCREEN,2011-03-04 18:00:00,E0000,CAL_009028,4,1568.32951073229,486.962845522653,FLAT_START,CONVERGED_FEASIBLE,CONVERGED,PASSED,0.998011173605157,25,1.04983500200741,13,1.32291954899249e-14,1.63646873829748e-13,22,24,0.1215
ATT_T013_000029_1,CALL_T013_000029,1,EDGE_CANDIDATE_SCREEN,2011-03-04 18:00:00,E0000,CAL_009029,4,1562.86130828753,504.075740725656,FLAT_START,CONVERGED_FEASIBLE,CONVERGED,PASSED,0.998053473907277,25,1.04983239461296,13,1.30008005763353e-14,1.61870516990348e-13,22,24,0.1468
