attempt_id,logical_call_id,attempt_index,phase,timestamp,edge_id,calibration_id,d_kw,p13_abs_kw,p30_abs_kw,initialization,solver_status,primary_power_flow_status,replay_status,vmin_pu,vmin_bus,vmax_pu,vmax_bus,maximum_residual,primary_replay_voltage_difference_pu,primary_iterations,replay_iterations,runtime_ms
ATT_T016_000001_1,CALL_T016_000001,1,CONFIGURATION_CONTROL,2011-05-11 17:30:00,,,0,638.359375,874.0625,FLAT_START,CONVERGED_FEASIBLE,CONVERGED,PASSED,0.987849352130669,25,1,1,4.44089209850063e-15,9.11493103217254e-14,21,23,0.1924
ATT_T016_000002_1,CALL_T016_000002,1,CONFIGURATION_CONTROL,2011-05-11 17:30:00,,,0,2237.1875,0,FLAT_START,CONVERGED_FEASIBLE,CONVERGED,PASSED,0.981251906043556,33,1.04999981490899,13,9.86635563321565e-15,3.48387985127374e-13,23,26,0.1601
ATT_T016_000003_1,CALL_T016_000003,1,CONFIGURATION_CONTROL,2011-05-11 17:30:00,,,0,-960.46875,0,FLAT_START,CONVERGED_FEASIBLE,CONVERGED,PASSED,0.900006461248465,18,1,1,1.4432899320127e-14,3.37840866393435e-13,25,27,0.1581
ATT_T016_000004_1,CALL_T016_000004,1,CONFIGURATION_CONTROL,2011-05-11 17:30:00,,,0,2237.34375,0,FLAT_START,CONVERGED_INFEASIBLE,CONVERGED,PASSED,0.98125370346986,33,1.05000578617905,13,9.86635563321565e-15,3.48165940522449e-13,23,26,0.1378
ATT_T016_000005_1,CALL_T016_000005,1,ANCHOR_SEARCH,2011-05-11 17:30:00,E0000,CAL_011266,0,1900.17439581141,1033.08669489578,FLAT_START,CONVERGED_INFEASIBLE,CONVERGED,PASSED,0.992627751931539,25,1.05000352730146,13,1.22183893135781e-14,1.60316204755873e-13,23,25,0.1475
ATT_T016_000006_1,CALL_T016_000006,1,ANCHOR_SEARCH,2011-05-11 17:30:00,E0000,CAL_011266,0.5,1899.69718027562,1032.9374791714,FLAT_START,CONVERGED_FEASIBLE,CONVERGED,PASSED,0.992625755173351,25,1.04998321794779,13,1.22962212168643e-14,1.60094160150948e-13,23,25,0.1705
ATT_T016_000007_1,CALL_T016_000007,1,ANCHOR_SEARCH,2011-05-11 17:30:00,E0000,CAL_011266,1,1899.21996473983,1032.78826344703,FLAT_START,CONVERGED_FEASIBLE,CONVERGED,PASSED,0.992623758322504,25,1.04996290770046,13,1.22835983693714e-14,1.59650070941098e-13,23,25,0.1346
ATT_T016_000008_1,CALL_T016_000008,1,ANCHOR_SEARCH,2011-05-11 17:30:00,E0000,CAL_011266,2,1898.26553366825,1032.48983199827,FLAT_START,CONVERGED_FEASIBLE,CONVERGED,PASSED,0.992619764342794,25,1.04992228452445,13,1.22583608133351e-14,1.58983937126322e-13,23,25,0.1341
ATT_T016_000009_1,CALL_T016_000009,1,ANCHOR_SEARCH,2011-05-11 17:30:00,E0000,CAL_011266,4,1896.3566715251,1031.89296910076,FLAT_START,CONVERGED_FEASIBLE,CONVERGED,PASSED,0.992611775271049,25,1.04984102744409,13,1.21040089067008e-14,1.58539847916472e-13,23,25,0.1339
ATT_T016_000010_1,CALL_T016_000010,1,ANCHOR_SEARCH,2011-05-11 17:30:00,E0000,CAL_011266,3,1897.31110259668,1032.19140054952,FLAT_START,CONVERGED_FEASIBLE,CONVERGED,PASSED,0.992615769992334,25,1.0498816577726,13,1.21421126748114e-14,1.58317803311547e-13,23,25,0.1318
