attempt_id,logical_call_id,attempt_index,phase,timestamp,edge_id,calibration_id,d_kw,p13_abs_kw,p30_abs_kw,initialization,solver_status,primary_power_flow_status,replay_status,vmin_pu,vmin_bus,vmax_pu,vmax_bus,maximum_residual,primary_replay_voltage_difference_pu,primary_iterations,replay_iterations,runtime_ms
ATT_T023_000001_1,CALL_T023_000001,1,CONFIGURATION_CONTROL,2011-11-14 19:30:00,,,0,688.515625,943.984375,FLAT_START,CONVERGED_FEASIBLE,CONVERGED,PASSED,0.987430884750308,25,1,1,5.55111512312578e-15,1.10134124042816e-13,21,23,0.1882
ATT_T023_000002_1,CALL_T023_000002,1,CONFIGURATION_CONTROL,2011-11-14 19:30:00,,,0,2288.28125,0,FLAT_START,CONVERGED_FEASIBLE,CONVERGED,PASSED,0.979593265997732,33,1.04999532010627,13,1.12141112898297e-14,1.31672450720544e-13,24,26,0.1391
ATT_T023_000003_1,CALL_T023_000003,1,CONFIGURATION_CONTROL,2011-11-14 19:30:00,,,0,-911.25,0,FLAT_START,CONVERGED_FEASIBLE,CONVERGED,PASSED,0.900009091959466,18,1,1,1.33226762955019e-14,9.4269037020922e-13,24,27,0.1346
ATT_T023_000004_1,CALL_T023_000004,1,CONFIGURATION_CONTROL,2011-11-14 19:30:00,,,0,2288.4375,0,FLAT_START,CONVERGED_INFEASIBLE,CONVERGED,PASSED,0.979595061922978,33,1.05000128088594,13,1.12141112898297e-14,1.32338584535319e-13,24,26,0.1316
ATT_T023_000005_1,CALL_T023_000005,1,ANCHOR_SEARCH,2011-11-14 19:30:00,E0000,CAL_016540,0,1924.53381497389,1115.49456104409,FLAT_START,CONVERGED_INFEASIBLE,CONVERGED,PASSED,0.99215420281355,25,1.05000793263848,13,1.32609578822612e-14,1.74749104076e-13,23,25,0.1319
ATT_T023_000006_1,CALL_T023_000006,1,ANCHOR_SEARCH,2011-11-14 19:30:00,E0000,CAL_016540,0.5,1924.0564827347,1115.34571906941,FLAT_START,CONVERGED_FEASIBLE,CONVERGED,PASSED,0.992152210668403,25,1.04998764179656,13,1.33391171120907e-14,1.7519319328585e-13,23,25,0.1295
ATT_T023_000007_1,CALL_T023_000007,1,ANCHOR_SEARCH,2011-11-14 19:30:00,E0000,CAL_016540,1,1923.5791504955,1115.19687709474,FLAT_START,CONVERGED_FEASIBLE,CONVERGED,PASSED,0.99215021843081,25,1.04996735006255,13,1.32228447798214e-14,1.74527059471075e-13,23,25,0.1546
ATT_T023_000008_1,CALL_T023_000008,1,ANCHOR_SEARCH,2011-11-14 19:30:00,E0000,CAL_016540,2,1922.62448601711,1114.89919314538,FLAT_START,CONVERGED_FEASIBLE,CONVERGED,PASSED,0.992146233678253,25,1.04992676391783,13,1.32886612042322e-14,1.738609256563e-13,23,25,0.1444
ATT_T023_000009_1,CALL_T023_000009,1,ANCHOR_SEARCH,2011-11-14 19:30:00,E0000,CAL_016540,4,1920.71515706034,1114.30382524667,FLAT_START,CONVERGED_FEASIBLE,CONVERGED,PASSED,0.992138263063389,25,1.04984558091873,13,1.31466826357543e-14,1.73194791841524e-13,23,25,0.132
ATT_T023_000010_1,CALL_T023_000010,1,ANCHOR_SEARCH,2011-11-14 19:30:00,E0000,CAL_016540,3,1921.66982153872,1114.60150919603,FLAT_START,CONVERGED_FEASIBLE,CONVERGED,PASSED,0.992142248555804,25,1.0498861742035,13,1.31720604625836e-14,1.738609256563e-13,23,25,0.1297
ATT_T023_000011_1,CALL_T023_000011,1,ANCHOR_SEARCH,2011-11-14 19:30:00,E0000,CAL_016540,3.5,1921.19248929953,1114.45266722135,FLAT_START,CONVERGED_FEASIBLE,CONVERGED,PASSED,0.992140255855847,25,1.04986587800747,13,1.31466826357543e-14,1.73194791841524e-13,23,25,0.1297
ATT_T023_000012_1,CALL_T023_000012,1,ANCHOR_SEARCH,2011-11-14 19:30:00,E0000,CAL_016540,3.75,1920.95382317993,1114.37824623401,FLAT_START,CONVERGED_FEASIBLE,CONVERGED,PASSED,0.992139259471181,25,1.0498557295747,13,1.31466826357543e-14,1.738609256563e-13,23,25,0.1278
ATT_T023_000013_1,CALL_T023_000013,1,EDGE_CANDIDATE_SCREEN,2011-11-14 19:30:00,E0000,CAL_016530,4,1969.15854360336,958.947177883743,FLAT_START,CONVERGED_FEASIBLE,CONVERGED,PASSED,0.991755442277253,25,1.04983449936425,13,1.44072560082161e-14,1.84963155902551e-13,23,25,0.1286
ATT_T023_000014_1,CALL_T023_000014,1,EDGE_CANDIDATE_SCREEN,2011-11-14 19:30:00,E0000,CAL_016531,4,1964.15997855409,974.977442551356,FLAT_START,CONVERGED_FEASIBLE,CONVERGED,PASSED,0.991795223123434,25,1.04983671803046,13,1.42020767428141e-14,1.83852932877926e-13,23,25,0.1499
ATT_T023_000015_1,CALL_T023_000015,1,EDGE_CANDIDATE_SCREEN,2011-11-14 19:30:00,E0000,CAL_016532,4,1959.19866176208,990.888253052346,FLAT_START,CONVERGED_FEASIBLE,CONVERGED,PASSED,0.991834643407067,25,1.04983867418077,13,1.39985266942466e-14,1.82298620643451e-13,23,25,0.1388
ATT_T023_000016_1,CALL_T023_000016,1,EDGE_CANDIDATE_SCREEN,2011-11-14 19:30:00,E0000,CAL_016533,4,1954.27343107162,1006.68333638904,FLAT_START,CONVERGED_FEASIBLE,CONVERGED,PASSED,0.991873713936477,25,1.04984037421476,13,1.39868549678248e-14,1.8052226380405e-13,23,25,0.1282
