timestamp,component_id,approximation_id,target_facet_budget_k,pocket_classification,vertex_index_ccw,vertex_identifier,primary_class,binding_family,binding_bus,search_kind,ray_angle_deg,p13_abs_kw,p30_abs_kw,r_in_kw,paired_boundary_bracket_kw,delta_r_kw,delta_r_over_r_in,delta_r_over_paired_boundary_bracket,diagnostic_note
2010-07-02 17:30:00,20100702T173000_C01,20100702T173000_C01_K3,3,VMAX / bus 30,9,RAY:80.000000:BASE,VMAX_BUS_30,VMAX,30,RAY,79.9999999999236,1109.73248612,3026.03182768,1815.52889872821,0.224250108653791,1.6140689837366,0.000889035137290994,7.19762854709909,BRACKET_NORMALIZATION_IS_DIAGNOSTIC_ONLY;NOT_AN_ACCEPTANCE_OR_SAFETY_CRITERION
2010-07-02 17:30:00,20100702T173000_C01,20100702T173000_C01_K3,3,VMAX / bus 30,10,RAY:90.000000:BASE,VMAX_BUS_30,VMAX,30,RAY,90,889.53125,3122.54516602,1898.63891602,0.452056879999873,5.58362779952703,0.00294085818657486,12.3516045138581,BRACKET_NORMALIZATION_IS_DIAGNOSTIC_ONLY;NOT_AN_ACCEPTANCE_OR_SAFETY_CRITERION
2010-07-02 17:30:00,20100702T173000_C01,20100702T173000_C01_K3,3,VMAX / bus 30,11,RAY:100.000000:BASE,VMAX_BUS_30,VMAX,30,RAY,100.000000000007,644.035158449,3233.04477076,2024.08150195799,0.448500227111914,13.6259828585201,0.00673193388968729,30.3812172989603,BRACKET_NORMALIZATION_IS_DIAGNOSTIC_ONLY;NOT_AN_ACCEPTANCE_OR_SAFETY_CRITERION
2010-07-02 17:30:00,20100702T173000_C01,20100702T173000_C01_K3,3,VMAX / bus 30,12,RAY:105.000000:ADAPTIVE,VMAX_BUS_30,VMAX,30,RAY,104.999999999993,504.570936267,3297.13668791,2108.66756313694,0.444117010005787,20.1510099586843,0.00955627634766043,45.3732000907188,BRACKET_NORMALIZATION_IS_DIAGNOSTIC_ONLY;NOT_AN_ACCEPTANCE_OR_SAFETY_CRITERION
2010-07-02 17:30:00,20100702T173000_C01,20100702T173000_C01_K3,3,VMAX / bus 30,13,RAY:110.000000:BASE,VMAX_BUS_30,VMAX,30,RAY,110.000000000047,348.141534269,3370.39295344,2213.70910291845,0.438097983038954,29.6835336628798,0.0134089585771439,67.7554675257212,BRACKET_NORMALIZATION_IS_DIAGNOSTIC_ONLY;NOT_AN_ACCEPTANCE_OR_SAFETY_CRITERION
2010-07-02 17:30:00,20100702T173000_C01,20100702T173000_C01_K3,3,VMAX / bus 30,14,RAY:115.000000:ADAPTIVE,VMAX_BUS_30,VMAX,30,RAY,114.999999999988,168.134658419,3456.37612524,2346.13187740987,0.430561910879318,43.7872619499785,0.0186635978870546,101.697945971472,BRACKET_NORMALIZATION_IS_DIAGNOSTIC_ONLY;NOT_AN_ACCEPTANCE_OR_SAFETY_CRITERION
2010-07-02 17:30:00,20100702T173000_C01,20100702T173000_C01_K3,3,VMAX / bus 30,15,AXIS:P30_POSITIVE:AXIS,VMAX_BUS_30,VMAX,30,AXIS,119.012882727906,0,3538.4375,2479.58076132904,0.3125,36.6068777155884,0.014763333498348,117.142008689883,BRACKET_NORMALIZATION_IS_DIAGNOSTIC_ONLY;NOT_AN_ACCEPTANCE_OR_SAFETY_CRITERION
2010-07-02 17:30:00,20100702T173000_C01,20100702T173000_C01_K3,3,VMAX / bus 30,16,RAY:120.000000:BASE,VMAX_BUS_30,VMAX,30,RAY,120.000000000014,-45.5586242676,3561.11794459,2517.33024815697,0.421663361703316,33.5852424923792,0.0133416116208702,79.649420705444,BRACKET_NORMALIZATION_IS_DIAGNOSTIC_ONLY;NOT_AN_ACCEPTANCE_OR_SAFETY_CRITERION
2010-07-02 17:30:00,20100702T173000_C01,20100702T173000_C01_K3,3,VMAX / bus 30,17,RAY:125.000000:ADAPTIVE,VMAX_BUS_30,VMAX,30,RAY,124.999999999979,-308.935953817,3693.82940301,2745.33131341188,0.411593899139446,16.2541125964902,0.00592063789061936,39.4906548189223,BRACKET_NORMALIZATION_IS_DIAGNOSTIC_ONLY;NOT_AN_ACCEPTANCE_OR_SAFETY_CRITERION
2010-07-02 17:30:00,20100702T173000_C01,20100702T173000_C01_K4,4,VMAX / bus 30,9,RAY:80.000000:BASE,VMAX_BUS_30,VMAX,30,RAY,79.9999999999236,1109.73248612,3026.03182768,1815.52889872821,0.224250108653791,1.6140689837368,0.000889035137291105,7.19762854709998,BRACKET_NORMALIZATION_IS_DIAGNOSTIC_ONLY;NOT_AN_ACCEPTANCE_OR_SAFETY_CRITERION
