timestamp,pocket_component_id,pocket_bus_class,vertex_index_ccw,vertex_identifier,primary_class,binding_family,binding_bus,search_kind,ray_angle_deg,p13_abs_kw,p30_abs_kw,r_original_kw,r_hulled_representation_kw,delta_r_kw,delta_r_over_r_original,paired_boundary_search_bracket_width_kw,delta_r_over_paired_boundary_bracket,loss_cause,approximation_label,diagnostic_note,scientific_status
2010-07-01 07:30:00,20100701T073000_C01,VMAX / bus 30,12,RAY:105.000000:ADAPTIVE,VMAX_BUS_30,VMAX,30,RAY,104.999999999991,27.1962650697,2896.55479175,2321.10660826384,2321.09166958413,0.0149386797102125,6.43601619030606e-06,0.44035412800933,0.0339242413321851,EXCLUDED_SOLELY_BY_C_TRUE_TO_CONVEX_HULL_C_TRUE,GEOMETRIC_CONSERVATIVE_FORBIDDEN_REGION_APPROXIMATION,BOUNDARY_LOCATION_BRACKETING_IS_NOT_INTER_DIRECTION_GEOMETRIC_OR_AC_FEASIBILITY_MARGIN,GEOMETRIC_ONLY;NOT_AC_INTERIOR_CERTIFIED
2010-07-01 07:30:00,20100701T073000_C02,VMAX / bus 13,49,AXIS:P13_POSITIVE:AXIS,VMAX_BUS_13,VMAX,13,AXIS,345.004010821752,2047.1875,0,1709.34657768875,1709.07833544958,0.268242239168103,0.000156926771123735,0.15625,1.71675033067586,EXCLUDED_SOLELY_BY_C_TRUE_TO_CONVEX_HULL_C_TRUE,GEOMETRIC_CONSERVATIVE_FORBIDDEN_REGION_APPROXIMATION,BOUNDARY_LOCATION_BRACKETING_IS_NOT_INTER_DIRECTION_GEOMETRIC_OR_AC_FEASIBILITY_MARGIN,GEOMETRIC_ONLY;NOT_AC_INTERIOR_CERTIFIED
2011-01-21 18:00:00,20110121T180000_C01,VMAX / bus 30,12,RAY:100.000000:BASE,VMAX_BUS_30,VMAX,30,RAY,99.9999999999818,-6.79476101922,2656.74299676,2307.04660463568,2306.9718793912,0.0747252444812148,3.23900021486628e-05,0.221554457090962,0.337277098652704,EXCLUDED_SOLELY_BY_C_TRUE_TO_CONVEX_HULL_C_TRUE,GEOMETRIC_CONSERVATIVE_FORBIDDEN_REGION_APPROXIMATION,BOUNDARY_LOCATION_BRACKETING_IS_NOT_INTER_DIRECTION_GEOMETRIC_OR_AC_FEASIBILITY_MARGIN,GEOMETRIC_ONLY;NOT_AC_INTERIOR_CERTIFIED
2011-02-05 11:30:00,20110205T113000_C01,VMAX / bus 30,15,RAY:120.000000:BASE,VMAX_BUS_30,VMAX,30,RAY,120.000000000008,20.2172775269,3605.48910932,2484.71592625862,2484.6772687731,0.0386574855206163,1.5558110732934e-05,0.422068272493916,0.0915905981091567,EXCLUDED_SOLELY_BY_C_TRUE_TO_CONVEX_HULL_C_TRUE,GEOMETRIC_CONSERVATIVE_FORBIDDEN_REGION_APPROXIMATION,BOUNDARY_LOCATION_BRACKETING_IS_NOT_INTER_DIRECTION_GEOMETRIC_OR_AC_FEASIBILITY_MARGIN,GEOMETRIC_ONLY;NOT_AC_INTERIOR_CERTIFIED
2011-02-05 17:30:00,20110205T173000_C01,VMAX / bus 30,8,RAY:65.000000:ADAPTIVE,VMAX_BUS_30,VMAX,30,RAY,65.0000000000441,1801.99841226,3325.75041304,1583.94630782017,1581.51728343572,2.42902438444253,0.00153352697149524,0.217008680767689,11.1932129896814,EXCLUDED_SOLELY_BY_C_TRUE_TO_CONVEX_HULL_C_TRUE,GEOMETRIC_CONSERVATIVE_FORBIDDEN_REGION_APPROXIMATION,BOUNDARY_LOCATION_BRACKETING_IS_NOT_INTER_DIRECTION_GEOMETRIC_OR_AC_FEASIBILITY_MARGIN,GEOMETRIC_ONLY;NOT_AC_INTERIOR_CERTIFIED
2011-02-05 17:30:00,20110205T173000_C01,VMAX / bus 30,9,RAY:70.000000:BASE,VMAX_BUS_30,VMAX,30,RAY,69.9999999997792,1705.53672593,3366.08001185,1596.15440158427,1594.77711169509,1.37728988917911,0.000862880112232298,0.220829336125016,6.23689729520084,EXCLUDED_SOLELY_BY_C_TRUE_TO_CONVEX_HULL_C_TRUE,GEOMETRIC_CONSERVATIVE_FORBIDDEN_REGION_APPROXIMATION,BOUNDARY_LOCATION_BRACKETING_IS_NOT_INTER_DIRECTION_GEOMETRIC_OR_AC_FEASIBILITY_MARGIN,GEOMETRIC_ONLY;NOT_AC_INTERIOR_CERTIFIED
2011-05-11 18:00:00,20110511T180000_C02,VMAX / bus 13,3,RAY:30.000000:BASE,VMAX_BUS_13,VMAX,13,RAY,29.9999999999782,1690.99901441,1756.11722565,1354.76305518555,1354.5784354707,0.184619714847258,0.000136274541987693,0.351795128145052,0.524793267663264,EXCLUDED_SOLELY_BY_C_TRUE_TO_CONVEX_HULL_C_TRUE,GEOMETRIC_CONSERVATIVE_FORBIDDEN_REGION_APPROXIMATION,BOUNDARY_LOCATION_BRACKETING_IS_NOT_INTER_DIRECTION_GEOMETRIC_OR_AC_FEASIBILITY_MARGIN,GEOMETRIC_ONLY;NOT_AC_INTERIOR_CERTIFIED
2011-05-11 18:00:00,20110511T180000_C02,VMAX / bus 13,4,RAY:40.000000:BASE,VMAX_BUS_13,VMAX,13,RAY,39.9999999999199,1606.04200015,2046.18472549,1500.78892987616,1498.17032188014,2.61860799602164,0.00174482096975336,0.18766899827353,13.9533328365987,EXCLUDED_SOLELY_BY_C_TRUE_TO_CONVEX_HULL_C_TRUE,GEOMETRIC_CONSERVATIVE_FORBIDDEN_REGION_APPROXIMATION,BOUNDARY_LOCATION_BRACKETING_IS_NOT_INTER_DIRECTION_GEOMETRIC_OR_AC_FEASIBILITY_MARGIN,GEOMETRIC_ONLY;NOT_AC_INTERIOR_CERTIFIED
2011-05-11 18:00:00,20110511T180000_C02,VMAX / bus 13,5,RAY:50.000000:BASE,VMAX_BUS_13,VMAX,13,RAY,50.0000000000475,1512.65069934,2371.85052071,1715.13430682212,1706.45203164763,8.68227517448713,0.00506215468954969,0.398868445945292,21.7672650287257,EXCLUDED_SOLELY_BY_C_TRUE_TO_CONVEX_HULL_C_TRUE,GEOMETRIC_CONSERVATIVE_FORBIDDEN_REGION_APPROXIMATION,BOUNDARY_LOCATION_BRACKETING_IS_NOT_INTER_DIRECTION_GEOMETRIC_OR_AC_FEASIBILITY_MARGIN,GEOMETRIC_ONLY;NOT_AC_INTERIOR_CERTIFIED
2011-05-16 07:30:00,20110516T073000_C03,VMAX / bus 13,51,AXIS:P13_POSITIVE:AXIS,VMAX_BUS_13,VMAX,13,AXIS,349.940686907703,1894.0625,0,1642.87448835042,1642.85465116323,0.0198371871899781,1.20746821078804e-05,0.3125,0.0634789990079298,EXCLUDED_SOLELY_BY_C_TRUE_TO_CONVEX_HULL_C_TRUE,GEOMETRIC_CONSERVATIVE_FORBIDDEN_REGION_APPROXIMATION,BOUNDARY_LOCATION_BRACKETING_IS_NOT_INTER_DIRECTION_GEOMETRIC_OR_AC_FEASIBILITY_MARGIN,GEOMETRIC_ONLY;NOT_AC_INTERIOR_CERTIFIED
