timestamp,endpoint_id,search_kind,search_id,level,primary_class,binding_family,binding_bus,production_angle_deg,p13_abs_kw,p30_abs_kw,kernel_location,retained_in_kernel,coordinate_semantics
2010-07-01 07:30:00,RAY:0.000000:BASE,RAY,0.000000,BASE,VMAX_BUS_13,VMAX,13,0,1845.63183594,614.6875,OUTSIDE,false,ABSOLUTE_PHYSICAL_PCC;PRODUCTION_CENTERED_SIGN_NORMALIZED_ANGLE
2010-07-01 07:30:00,RAY:10.000000:BASE,RAY,10.000000,BASE,VMAX_BUS_13,VMAX,13,9.99999999999477,1742.54916946,942.022984593,OUTSIDE,false,ABSOLUTE_PHYSICAL_PCC;PRODUCTION_CENTERED_SIGN_NORMALIZED_ANGLE
2010-07-01 07:30:00,RAY:20.000000:BASE,RAY,20.000000,BASE,VMAX_BUS_13,VMAX,13,19.9999999998234,1650.3570753,1242.09111716,OUTSIDE,false,ABSOLUTE_PHYSICAL_PCC;PRODUCTION_CENTERED_SIGN_NORMALIZED_ANGLE
2010-07-01 07:30:00,RAY:30.000000:BASE,RAY,30.000000,BASE,VMAX_BUS_13,VMAX,13,29.9999999999051,1561.82229781,1536.37203979,OUTSIDE,false,ABSOLUTE_PHYSICAL_PCC;PRODUCTION_CENTERED_SIGN_NORMALIZED_ANGLE
2010-07-01 07:30:00,RAY:40.000000:BASE,RAY,40.000000,BASE,VMAX_BUS_13,VMAX,13,39.9999999998008,1471.18370831,1844.81169522,OUTSIDE,false,ABSOLUTE_PHYSICAL_PCC;PRODUCTION_CENTERED_SIGN_NORMALIZED_ANGLE
2010-07-01 07:30:00,RAY:50.000000:BASE,RAY,50.000000,BASE,VMAX_BUS_13,VMAX,13,50.0000000000489,1371.70521921,2191.24362036,OUTSIDE,false,ABSOLUTE_PHYSICAL_PCC;PRODUCTION_CENTERED_SIGN_NORMALIZED_ANGLE
2010-07-01 07:30:00,RAY:55.000000:ADAPTIVE,RAY,55.000000,ADAPTIVE,VMAX_BUS_30,VMAX,30,55.0000000000274,1290.38712214,2336.88732706,OUTSIDE,false,ABSOLUTE_PHYSICAL_PCC;PRODUCTION_CENTERED_SIGN_NORMALIZED_ANGLE
2010-07-01 07:30:00,RAY:60.000000:BASE,RAY,60.000000,BASE,VMAX_BUS_30,VMAX,30,60.0000000001485,1164.40795898,2389.44056452,OUTSIDE,false,ABSOLUTE_PHYSICAL_PCC;PRODUCTION_CENTERED_SIGN_NORMALIZED_ANGLE
2010-07-01 07:30:00,RAY:70.000000:BASE,RAY,70.000000,BASE,VMAX_BUS_30,VMAX,30,69.9999999999935,926.695859324,2490.29025509,OUTSIDE,false,ABSOLUTE_PHYSICAL_PCC;PRODUCTION_CENTERED_SIGN_NORMALIZED_ANGLE
2010-07-01 07:30:00,RAY:80.000000:BASE,RAY,80.000000,BASE,VMAX_BUS_30,VMAX,30,79.999999999996,694.427047002,2591.1525411,OUTSIDE,false,ABSOLUTE_PHYSICAL_PCC;PRODUCTION_CENTERED_SIGN_NORMALIZED_ANGLE
2010-07-01 07:30:00,RAY:90.000000:BASE,RAY,90.000000,BASE,VMAX_BUS_30,VMAX,30,90,452.1875,2699.6262207,OUTSIDE,false,ABSOLUTE_PHYSICAL_PCC;PRODUCTION_CENTERED_SIGN_NORMALIZED_ANGLE
2010-07-01 07:30:00,RAY:100.000000:BASE,RAY,100.000000,BASE,VMAX_BUS_30,VMAX,30,99.9999999999859,181.439636502,2823.75572928,OUTSIDE,false,ABSOLUTE_PHYSICAL_PCC;PRODUCTION_CENTERED_SIGN_NORMALIZED_ANGLE
2010-07-01 07:30:00,RAY:105.000000:ADAPTIVE,RAY,105.000000,ADAPTIVE,VMAX_BUS_30,VMAX,30,104.999999999991,27.1962650697,2896.55479175,OUTSIDE,false,ABSOLUTE_PHYSICAL_PCC;PRODUCTION_CENTERED_SIGN_NORMALIZED_ANGLE
2010-07-01 07:30:00,AXIS:P30_POSITIVE:AXIS,SIGNED_AXIS,P30_POSITIVE,AXIS,VMAX_BUS_30,VMAX,30,105.828199477411,0,2909.375,OUTSIDE,false,ABSOLUTE_PHYSICAL_PCC;PRODUCTION_CENTERED_SIGN_NORMALIZED_ANGLE
2010-07-01 07:30:00,RAY:110.000000:BASE,RAY,110.000000,BASE,VMAX_BUS_30,VMAX,30,109.999999999996,-146.182084813,2979.88006149,OUTSIDE,false,ABSOLUTE_PHYSICAL_PCC;PRODUCTION_CENTERED_SIGN_NORMALIZED_ANGLE
2010-07-01 07:30:00,RAY:115.000000:ADAPTIVE,RAY,115.000000,ADAPTIVE,VMAX_BUS_30,VMAX,30,114.99999999999,-346.303068974,3078.23026468,OUTSIDE,false,ABSOLUTE_PHYSICAL_PCC;PRODUCTION_CENTERED_SIGN_NORMALIZED_ANGLE
2010-07-01 07:30:00,RAY:120.000000:BASE,RAY,120.000000,BASE,VMAX_BUS_30,VMAX,30,120.000000000045,-584.718261719,3198.51060563,OUTSIDE,false,ABSOLUTE_PHYSICAL_PCC;PRODUCTION_CENTERED_SIGN_NORMALIZED_ANGLE
2010-07-01 07:30:00,RAY:125.000000:ADAPTIVE,RAY,125.000000,ADAPTIVE,VMAX_BUS_30,VMAX,30,124.999999999997,-880.783973283,3353.46616337,OUTSIDE,false,ABSOLUTE_PHYSICAL_PCC;PRODUCTION_CENTERED_SIGN_NORMALIZED_ANGLE
2010-07-01 07:30:00,RAY:130.000000:BASE,RAY,130.000000,BASE,VMAX_BUS_30,VMAX,30,130.000000000118,-1269.50530266,3566.6103055,OUTSIDE,false,ABSOLUTE_PHYSICAL_PCC;PRODUCTION_CENTERED_SIGN_NORMALIZED_ANGLE
2010-07-01 07:30:00,RAY:145.000000:ADAPTIVE,RAY,145.000000,ADAPTIVE,VMIN_BUS_18,VMIN,18,145.000000000026,-1902.14986976,2986.3797833,BOUNDARY,true,ABSOLUTE_PHYSICAL_PCC;PRODUCTION_CENTERED_SIGN_NORMALIZED_ANGLE
